"CN","SRV_CN","CTY_CN","PREV_PLT_CN","INVYR","STATECD","UNITCD","COUNTYCD","PLOT","PLOT_STATUS_CD","PLOT_NONSAMPLE_REASN_CD","MEASYEAR","MEASMON","MEASDAY","REMPER","KINDCD","DESIGNCD","RDDISTCD","WATERCD","LAT","LON","ELEV","GROW_TYP_CD","MORT_TYP_CD","P2PANEL","P3PANEL","ECOSUBCD","CONGCD","MANUAL","KINDCD_NC","QA_STATUS","CREATED_BY","CREATED_DATE","CREATED_IN_INSTANCE","MODIFIED_BY","MODIFIED_DATE","MODIFIED_IN_INSTANCE","MICROPLOT_LOC","DECLINATION","EMAP_HEX","SAMP_METHOD_CD","SUBP_EXAMINE_CD","MACRO_BREAKPOINT_DIA","INTENSITY","CYCLE","SUBCYCLE","ECO_UNIT_PNW","TOPO_POSITION_PNW","NF_SAMPLING_STATUS_CD","NF_PLOT_STATUS_CD","NF_PLOT_NONSAMPLE_REASN_CD","P2VEG_SAMPLING_STATUS_CD","P2VEG_SAMPLING_LEVEL_DETAIL_CD","INVASIVE_SAMPLING_STATUS_CD","INVASIVE_SPECIMEN_RULE_CD","DESIGNCD_P2A"
"22398788010497","22132265010497","74010497","",2004,53,7,59,80245,1,,2004,8,31,10,1,1,6,0,46.344929,-122.182499,4500,,,1,,"M242Bb",5303,2,,1,"",2008-01-25,"10497","",2015-07-17,"489998","OFFSET",17.5,,1,4,30,"3",1,4,"","7",,,,,,,,
"25073861010900","24548538010900","74010497","",2004,53,7,59,82205,1,,2004,8,12,,1,1,5,1,46.096386,-122.060705,1500,,,1,,"M242Ba",5303,2,,1,"",2005-04-19,"10900","",2015-07-17,"489998","OFFSET",17.5,,1,4,30,"1",5,3,"0","7",,,,,,,,
"25074287010900","24548538010900","74010497","",2004,53,7,59,82945,1,,2004,9,13,,1,1,2,0,46.145717,-121.673858,3500,,,1,,"M242Bc",5303,2,,1,"",2005-04-19,"10900","",2015-07-17,"489998","OFFSET",17.5,,1,4,30,"1",5,3,"0","7",,,,,,,,
"25073639010900","24548538010900","74010497","",2004,53,7,59,84218,1,,2004,8,11,,1,1,6,1,46.053738,-122.21662,900,,,1,,"M242Ba",5303,2,,1,"",2005-04-19,"10900","",2015-07-17,"489998","OFFSET",17.5,,1,4,30,"1",5,3,"0","5",,,,,,,,
"22398810010497","22132265010497","74010497","",2004,53,7,59,84724,1,,2004,9,26,10,1,1,7,4,46.369383,-121.826997,4500,,,1,,"M242Bb",5303,2,,1,"",2008-01-25,"10497","",2015-07-17,"489998","OFFSET",17.5,,1,4,30,"3",1,4,"","3",,,,,,,,
"22398792010497","22132265010497","74010497","",2004,53,7,59,84742,1,,2004,7,3,10,1,1,5,1,45.992317,-122.084975,2300,,,1,,"M242Bb",5303,2,,1,"",2008-01-25,"10497","",2015-07-17,"489998","OFFSET",17.5,,1,4,30,"2",1,4,"","5",,,,,,,,
"22398805010497","22132265010497","74010497","",2004,53,7,59,85320,1,,2004,6,27,10,1,1,5,4,45.875054,-122.118247,2100,,,1,,"M242Bb",5303,2,,1,"",2008-01-25,"10497","",2015-07-17,"489998","OFFSET",17.5,,1,4,30,"3",1,4,"","4",,,,,,,,
"22398795010497","22132265010497","74010497","",2004,53,7,59,87776,1,,2004,6,10,10,1,1,1,0,45.845507,-121.946429,1300,,,1,,"M242Ba",5303,2,,1,"",2008-01-25,"10497","",2015-07-17,"489998","OFFSET",17.5,,1,4,30,"3",1,4,"","4",,,,,,,,
"25072862010900","24548538010900","74010497","",2004,53,7,59,89866,1,,2004,6,12,,1,1,5,0,45.947027,-121.969097,2100,,,1,,"M242Ba",5303,2,,1,"",2005-04-19,"10900","",2015-07-17,"489998","OFFSET",17.5,,1,4,30,"1",5,3,"0","4",,,,,,,,
"22398802010497","22132265010497","74010497","",2004,53,7,59,90648,1,,2004,7,17,10,1,1,7,4,45.75472,-122.229747,3300,,,1,,"M242Bb",5303,2,,1,"",2008-01-25,"10497","",2015-07-17,"489998","OFFSET",17.5,,1,4,30,"2",1,4,"","3",,,,,,,,
"22398789010497","22132265010497","74010497","",2004,53,7,59,94734,1,,2004,6,26,10,1,1,1,0,45.925049,-122.122663,3100,,,1,,"M242Bb",5303,2,,1,"",2008-01-25,"10497","",2015-07-17,"489998","OFFSET",17.5,,1,4,30,"2",1,4,"","3",,,,,,,,
"22398794010497","22132265010497","74010497","",2004,53,7,59,95664,1,,2004,8,12,10,1,1,3,0,46.264044,-122.033145,3900,,,1,,"M242Bb",5303,2,,1,"",2008-01-25,"10497","",2015-07-17,"489998","OFFSET",17.5,,1,4,30,"3",1,4,"","3",,,,,,,,
"22398791010497","22132265010497","74010497","",2004,53,7,59,98656,1,,2004,9,7,10,1,1,5,4,45.991132,-121.73108,3900,,,1,,"M242Bc",5303,2,,1,"",2008-01-25,"10497","",2015-07-17,"489998","OFFSET",17.5,,1,4,30,"3",1,4,"","7",,,,,,,,
"25074916010900","24548538010900","74010497","",2004,53,7,59,99916,1,,2004,8,18,,1,1,4,0,46.236928,-121.89988,3500,,,1,,"M242Bb",5303,2,,1,"",2005-04-19,"10900","",2015-07-17,"489998","OFFSET",17.5,,1,4,30,"1",5,3,"0","4",,,,,,,,
"25085891010900","24548538010900","77010497","",2004,53,7,69,57411,1,,2004,11,23,10,1,1,3,0,46.287988,-123.451748,300,,,1,,"M242Aa",5303,2,,1,"",2005-04-19,"10900","",2015-07-17,"489998","OFFSET",18,,1,4,30,"1",5,3,"0","4",,,,,,,,
"26127904010900","24548538010900","77010497","",2004,53,7,69,73063,1,,2004,11,22,,1,1,3,0,46.28012,-123.290857,500,,,1,,"M242Ad",5303,2,,1,"",2005-05-04,"10900","",2015-07-17,"489998","OFFSET",18,,1,4,30,"1",5,3,"0","4",,,,,,,,
"25096791010900","24548538010900","82010497","",2004,53,8,7,50815,1,,2004,7,7,,1,1,4,0,47.843901,-120.552036,5100,,,1,,"M242Dg",5308,2,,1,"",2005-04-19,"10900","",2015-07-17,"489998","OFFSET",18,,1,4,24,"1",5,3,"0","3",,,,,,,,
"24861567010900","24548538010900","82010497","",2004,53,8,7,51985,1,,2004,7,3,,1,1,1,0,48.034619,-120.241481,3300,,,1,,"M242Df",5308,2,,1,"",2005-04-18,"10900","",2015-07-17,"489998","OFFSET",18,,1,4,24,"1",5,3,"0","4",,,,,,,,
"22398643010497","22132265010497","82010497","",2004,53,8,7,52232,1,,2004,5,28,10,1,1,4,0,47.822411,-120.665307,2500,,,1,,"M242Dh",5308,2,,1,"",2008-01-25,"10497","",2015-07-17,"489998","OFFSET",18,,1,4,24,"2",1,4,"","3",,,,,,,,
"24860341010900","24548538010900","82010497","",2004,53,8,7,52989,1,,2004,7,31,10,1,1,7,0,47.906697,-121.131364,3300,,,1,,"M242Db",5308,2,,1,"",2005-04-18,"10900","",2015-07-17,"489998","OFFSET",18,,1,4,24,"1",5,3,"0","4",,,,,,,,
"22398641010497","22132265010497","82010497","",2004,53,8,7,53513,1,,2004,7,2,10,1,1,7,0,48.112755,-120.353743,5500,,,1,,"M242Dg",5308,2,,1,"",2008-01-25,"10497","",2015-07-17,"489998","OFFSET",18,,1,4,24,"3",1,4,"","4",,,,,,,,
"25094326010900","24548538010900","82010497","",2004,53,8,7,54556,2,,2004,6,14,10,1,1,5,,47.31861,-120.298034,2700,,,1,," 342Ia",5308,2,,1,"",2005-04-19,"10900","",2015-07-17,"489998","OFFSET",18,,1,4,24,"1",5,3,"0","",,,,,,,,
"24862447010900","24548538010900","82010497","",2004,53,8,7,54891,1,,2004,9,14,,1,1,6,0,48.318933,-120.65702,2100,,,1,,"M242Dg",5308,2,,1,"",2005-04-18,"10900","",2015-07-17,"489998","OFFSET",18,,1,4,24,"1",5,3,"0","3",,,,,,,,
"24860876010900","24548538010900","82010497","",2004,53,8,7,54892,1,,2004,8,19,,1,1,7,4,47.963732,-120.432899,5100,,,1,,"M242Dg",5308,2,,1,"",2005-04-18,"10900","",2015-07-17,"489998","OFFSET",18,,1,4,24,"1",5,3,"0","5",,,,,,,,
"25094343010900","24548538010900","82010497","",2004,53,8,7,54917,1,,2004,8,12,,1,1,8,0,47.512115,-120.854824,5900,,,1,,"M242Db",5308,2,,1,"",2005-04-19,"10900","",2015-07-17,"489998","OFFSET",18,,1,4,24,"1",5,3,"0","4",,,,,,,,
"24861786010900","24548538010900","82010497","",2004,53,8,7,57242,1,,2004,7,28,,1,1,7,8,48.099811,-120.836734,3700,,,1,,"M242Db",5308,2,,1,"",2005-04-18,"10900","",2015-07-17,"489998","OFFSET",18,,1,4,24,"1",5,3,"0","6",,,,,,,,
"25095869010900","24548538010900","82010497","",2004,53,8,7,58633,1,,2004,5,30,,1,1,2,1,47.672722,-120.519343,2500,,,1,,"M242Dh",5308,2,,1,"",2005-04-19,"10900","",2015-07-17,"489998","OFFSET",18,,1,4,24,"1",5,3,"0","5",,,,,,,,
"25096348010900","24548538010900","82010497","",2004,53,8,7,59453,1,,2004,8,10,10,1,1,8,0,47.800724,-120.920211,5300,,,1,,"M242Db",5308,2,,1,"",2005-04-19,"10900","",2015-07-17,"489998","OFFSET",18,,1,4,24,"1",5,3,"0","3",,,,,,,,
"22398640010497","22132265010497","82010497","",2004,53,8,7,59802,1,,2004,7,12,10,1,1,9,0,47.403768,-120.75104,4300,,,1,,"M242Dg",5308,2,,1,"",2008-01-25,"10497","",2015-07-17,"489998","OFFSET",18,,1,4,24,"2",1,4,"","5",,,,,,,,
"24862082010900","24548538010900","82010497","",2004,53,8,7,60811,3,3,2004,9,30,10,1,1,,,48.142842,-120.457852,5100,,,1,,"M242Dg",5308,2,,1,"",2005-04-18,"10900","",2015-07-17,"489998","OFFSET",18,,1,4,24,"1",5,3,"","",,,,,,,,
"22398646010497","22132265010497","82010497","",2004,53,8,7,62890,1,,2004,8,5,10,1,1,5,0,47.897112,-120.872919,2500,,,1,,"M242Dg",5308,2,,1,"",2008-01-25,"10497","",2015-07-17,"489998","OFFSET",18,,1,4,24,"2",1,4,"","5",,,,,,,,
"24862251010900","24548538010900","82010497","",2004,53,8,7,64006,2,,2004,8,27,,1,1,9,,48.276954,-120.840691,4100,,,1,,"M242Dg",5308,2,,1,"",2005-04-18,"10900","",2015-07-17,"489998","OFFSET",18,,1,4,24,"1",5,3,"0","5",,,,,,,,
"22398642010497","22132265010497","82010497","",2004,53,8,7,64338,1,,2004,7,8,10,1,1,2,0,47.847997,-120.442466,3100,,,1,,"M242Df",5308,2,,1,"",2008-01-25,"10497","",2015-07-17,"489998","OFFSET",18,,1,4,24,"3",1,4,"","4",,,,,,,,
"22398650010497","22132265010497","82010497","",2004,53,8,7,65859,1,,2004,7,6,10,1,1,6,0,47.864836,-120.481547,5700,,,1,,"M242Dg",5308,2,,1,"",2008-01-25,"10497","",2015-07-17,"489998","OFFSET",18,,1,4,24,"4",1,4,"","4",,,,,,,,
"193209121020004","22132265010497","82010497","",2004,53,8,7,66564,3,8,2009,1,1,,1,1,3,,47.434534,-120.755463,5500,,,1,,"M242Db",5308,3,,1,"",2013-07-23,"20004","",2015-07-17,"489998","OFFSET",,,1,4,24,"4",1,4,"","5",,,,,,,,
"22398639010497","22132265010497","82010497","",2004,53,8,7,67570,1,,2004,6,30,10,1,1,5,0,47.816343,-120.216838,2300,,,1,,"M242Df",5308,2,,1,"",2008-01-25,"10497","",2015-07-17,"489998","OFFSET",18,,1,4,24,"2",1,4,"","5",,,,,,,,
"24862067010900","24548538010900","82010497","",2004,53,8,7,67742,3,2,2004,9,8,,1,1,9,,48.0908,-120.465806,2500,,,1,1,"M242Dg",5308,2,,1,"",2005-04-18,"10900","",2015-07-17,"489998","OFFSET",18,,1,4,24,"1",5,3,"0","2",,,,,,,,
"22398636010497","22132265010497","82010497","",2004,53,8,7,68487,1,,2004,8,3,10,1,1,6,0,47.83136,-120.839769,1900,,,1,,"M242Dg",5308,2,,1,"",2008-01-25,"10497","",2015-07-17,"489998","OFFSET",18,,1,4,24,"4",1,4,"","5",,,,,,,,
"25094866010900","24548538010900","82010497","",2004,53,8,7,69595,1,,2004,6,19,10,1,1,6,0,47.616155,-120.72678,2900,,,1,,"M242Dg",5308,2,,1,"",2005-04-19,"10900","",2015-07-17,"489998","OFFSET",18,,1,4,24,"1",5,3,"0","4",,,,,,,,
"22398655010497","22132265010497","82010497","",2004,53,8,7,69704,1,,2004,5,27,10,1,1,5,0,47.774496,-120.549196,4900,,,1,,"M242Dg",5308,2,,1,"",2008-01-25,"10497","",2015-07-17,"489998","OFFSET",18,,1,4,24,"3",1,4,"","4",,,,,,,,
"25095250010900","24548538010900","82010497","",2004,53,8,7,70316,1,,2004,6,15,,1,1,5,0,47.594704,-120.419031,3300,,,1,1,"M242Dh",5308,2,,1,"",2005-04-19,"10900","",2015-07-17,"489998","OFFSET",18,,1,4,24,"1",5,3,"0","3",,,,,,,,
"24860325010900","24548538010900","82010497","",2004,53,8,7,71584,2,,2004,9,30,10,1,1,,,47.831531,-120.028517,1100,,,1,," 342Ia",5308,2,,1,"",2005-04-18,"10900","",2015-07-17,"489998","OFFSET",18,,2,1,24,"1",5,3,"","",,,,,,,,
"22398652010497","22132265010497","82010497","",2004,53,8,7,71834,1,,2004,8,2,10,1,1,7,0,47.827528,-120.919685,3100,,,1,,"M242Db",5308,2,,1,"",2008-01-25,"10497","",2015-07-17,"489998","OFFSET",18,,1,4,24,"4",1,4,"","4",,,,,,,,
"22398658010497","22132265010497","82010497","",2004,53,8,7,72373,1,,2004,6,1,10,1,1,3,0,47.640358,-120.372768,4300,,,1,,"M242Df",5308,2,,1,"",2008-01-25,"10497","",2015-07-17,"489998","OFFSET",18,,1,4,24,"2",1,4,"","4",,,,,,,,
"24862588010900","24548538010900","82010497","",2004,53,8,7,77380,3,3,2004,9,30,10,1,1,,,48.48875,-120.665336,5700,,,1,,"M242Db",5308,2,,1,"",2005-04-18,"10900","",2015-07-17,"489998","OFFSET",18,,1,4,24,"1",5,3,"","",,,,,,,,
"24862573010900","24548538010900","82010497","",2004,53,8,7,77873,2,,2004,9,30,10,1,1,,,48.461862,-121.024221,3500,,,1,,"M242Db",5308,2,,1,"",2005-04-18,"10900","",2015-07-17,"489998","OFFSET",18,,2,1,24,"1",5,3,"","",,,,,,,,
"22398651010497","22132265010497","82010497","",2004,53,8,7,78115,1,,2004,5,29,10,1,1,5,0,47.654615,-120.672828,1500,,,1,,"M242Dh",5308,2,,1,"",2008-01-25,"10497","",2015-07-17,"489998","OFFSET",18,,1,4,24,"3",1,4,"","5",,,,,,,,
"24860191010900","24548538010900","82010497","",2004,53,8,7,80573,1,,2004,6,15,10,1,1,3,0,47.866185,-120.210241,1900,,,1,,"M242Df",5308,2,,1,"",2005-04-18,"10900","",2015-07-17,"489998","OFFSET",18,,1,4,24,"1",5,3,"0","3",,,,,,,,
"25094063010900","24548538010900","82010497","",2004,53,8,7,83814,1,,2004,6,4,10,1,1,8,8,47.345958,-120.499758,2700,,,1,,"M242Dh",5308,2,,1,"",2005-04-19,"10900","",2015-07-17,"489998","OFFSET",18,,1,4,24,"1",5,3,"0","5",,,,,,,,
"22398657010497","22132265010497","82010497","",2004,53,8,7,84584,1,,2004,7,10,10,1,1,6,0,47.86816,-120.440943,2700,,,1,,"M242Df",5308,2,,1,"",2008-01-25,"10497","",2015-07-17,"489998","OFFSET",18,,1,4,24,"2",1,4,"","4",,,,,,,,
"22398647010497","22132265010497","82010497","",2004,53,8,7,85089,1,,2004,7,30,10,1,1,7,0,47.924669,-120.698442,3300,,,1,,"M242Dh",5308,2,,1,"",2008-01-25,"10497","",2015-07-17,"489998","OFFSET",18,,1,4,24,"3",1,4,"","5",,,,,,,,
"25096090010900","24548538010900","82010497","",2004,53,8,7,85295,3,2,2004,6,14,,1,1,,,47.716653,-120.22436,900,,,1,," 342Ia",5308,2,,1,"",2005-04-19,"10900","",2015-07-17,"489998","OFFSET",18,,1,4,24,"1",5,3,"0","",,,,,,,,
"22398648010497","22132265010497","82010497","",2004,53,8,7,85989,1,,2004,8,13,10,1,1,2,8,47.601755,-120.880914,2700,,,1,,"M242Dg",5308,2,,1,"",2008-01-25,"10497","",2015-07-17,"489998","OFFSET",18,,1,4,24,"2",1,4,"","6",,,,,,,,
"193209113020004","22132265010497","82010497","",2004,53,8,7,87209,3,3,2004,5,3,,1,1,3,,47.900168,-120.943891,4900,,,1,,"M242Db",5308,3,,1,"",2013-07-23,"20004","",2015-07-17,"489998","OFFSET",,,2,1,24,"3",1,4,"","2",,,,,,,,
"24851240010900","24548538010900","82010497","",2004,53,8,7,87649,1,,2004,7,1,,1,1,4,0,47.991754,-120.104969,4100,,,1,,"M242Df",5308,2,,1,"",2005-04-18,"10900","",2015-07-17,"489998","OFFSET",18,,1,4,24,"1",5,3,"0","4",,,,,,,,
"25094632010900","24548538010900","82010497","",2004,53,8,7,88596,2,,2004,9,30,10,1,1,,,47.521874,-120.508372,900,,,1,,"M242Dh",5308,2,,1,"",2005-04-19,"10900","",2015-07-17,"489998","OFFSET",18,,2,1,24,"1",5,3,"","",,,,,,,,
"22398645010497","22132265010497","82010497","",2004,53,8,7,89130,1,,2004,6,2,10,1,1,3,0,47.626096,-120.447064,4300,,,1,,"M242Dh",5308,2,,1,"",2008-01-25,"10497","",2015-07-17,"489998","OFFSET",18,,1,4,24,"2",1,4,"","3",,,,,,,,
"22398644010497","22132265010497","82010497","",2004,53,8,7,89637,1,,2004,7,4,10,1,1,5,0,48.056594,-120.203785,4700,,,1,,"M242Df",5308,2,,1,"",2008-01-25,"10497","",2015-07-17,"489998","OFFSET",18,,1,4,24,"2",1,4,"","3",,,,,,,,
"25096104010900","24548538010900","82010497","",2004,53,8,7,89973,1,,2004,8,11,10,1,1,7,0,47.764996,-121.096265,4500,,,1,,"M242Db",5308,2,,1,"",2005-04-19,"10900","",2015-07-17,"489998","OFFSET",18,,1,4,24,"1",5,3,"0","4",,,,,,,,
"25094648010900","24548538010900","82010497","",2004,53,8,7,90235,1,,2004,8,16,10,1,1,9,8,47.611864,-121.069164,5300,,,1,,"M242Db",5308,2,,1,"",2005-04-19,"10900","",2015-07-17,"489998","OFFSET",18,,1,4,24,"1",5,3,"0","3",,,,,,,,
"22398654010497","22132265010497","82010497","",2004,53,8,7,90409,1,,2004,6,5,10,1,1,7,4,47.328752,-120.42359,3900,,,1,,"M242Dh",5308,2,,1,"",2008-01-25,"10497","",2015-07-17,"489998","OFFSET",18,,1,4,24,"3",1,4,"","5",,,,,,,,
"24860596010900","24548538010900","82010497","",2004,53,8,7,90689,1,,2004,8,4,,1,1,7,4,47.978137,-120.964227,3700,,,1,,"M242Db",5308,2,,1,"",2005-04-18,"10900","",2015-07-17,"489998","OFFSET",18,,1,4,24,"1",5,3,"0","2",,,,,,,,
"25095434010900","24548538010900","82010497","",2004,53,8,7,91034,1,,2004,8,14,,1,1,9,0,47.651153,-120.914587,6700,,,1,,"M242Db",5308,2,,1,"",2005-04-19,"10900","",2015-07-17,"489998","OFFSET",18,,1,4,24,"1",5,3,"0","3",,,,,,,,
"24861254010900","24548538010900","82010497","",2004,53,8,7,92137,1,,2004,7,9,,1,1,6,0,47.992273,-120.612582,4300,,,1,,"M242Dg",5308,2,,1,"",2005-04-18,"10900","",2015-07-17,"489998","OFFSET",18,,1,4,24,"1",5,3,"0","4",,,,,,,,
"22398637010497","22132265010497","82010497","",2004,53,8,7,92223,1,,2004,6,3,10,1,1,7,0,47.395802,-120.520034,3100,,,1,,"M242Dh",5308,2,,1,"",2008-01-25,"10497","",2015-07-17,"489998","OFFSET",18,,1,4,24,"2",1,4,"","4",,,,,,,,
"25095614010900","24548538010900","82010497","",2004,53,8,7,92466,1,,2004,6,1,,1,1,1,0,47.649321,-120.356774,4500,,,1,,"M242Df",5308,2,,1,"",2005-04-19,"10900","",2015-07-17,"489998","OFFSET",18,,1,4,24,"1",5,3,"0","3",,,,,,,,
"25096600010900","24548538010900","82010497","",2004,53,8,7,93459,1,,2004,6,20,,1,1,4,0,47.789853,-120.753448,2900,,,1,,"M242Dh",5308,2,,1,"",2005-04-19,"10900","",2015-07-17,"489998","OFFSET",18,,1,4,24,"1",5,3,"0","5",,,,,,,,
"22398638010497","22132265010497","82010497","",2004,53,8,7,97590,1,,2004,6,29,10,1,1,5,0,47.795986,-120.300378,2500,,,1,,"M242Df",5308,2,,1,"",2008-01-25,"10497","",2015-07-17,"489998","OFFSET",18,,1,4,24,"2",1,4,"","5",,,,,,,,
"24859951010900","24548538010900","82010497","",2004,53,8,7,98010,1,,2004,7,5,10,1,1,6,0,47.799818,-120.401058,2100,,,1,,"M242Df",5308,2,,1,"",2005-04-18,"10900","",2015-07-17,"489998","OFFSET",18,,1,4,24,"1",5,3,"0","4",,,,,,,,
"24862097010900","24548538010900","82010497","",2004,53,8,7,98799,1,,2004,8,25,,1,1,9,0,48.155997,-120.644511,6700,,,1,,"M242Dg",5308,2,,1,"",2005-04-18,"10900","",2015-07-17,"489998","OFFSET",18,,1,4,24,"1",5,3,"0","2",,,,,,,,
"25094489010900","24548538010900","82010497","",2004,53,8,7,98954,1,,2004,6,10,10,1,1,4,4,47.470253,-120.370852,700,,,1,," 342Ia",5308,2,,1,"",2005-04-19,"10900","",2015-07-17,"489998","OFFSET",18,,1,4,24,"1",5,3,"0","8",,,,,,,,
"24870797010900","24548538010900","84010497","",2004,53,8,17,53402,2,,2004,9,30,10,1,1,,,47.349241,-119.968637,1500,,,1,," 342Ia",5304,2,,1,"",2005-04-18,"10900","",2015-07-17,"489998","OFFSET",18,,2,1,24,"1",5,3,"","",,,,,,,,
"24870973010900","24548538010900","84010497","",2004,53,8,17,56090,2,,2004,9,30,10,1,1,,,47.879578,-119.33995,2100,,,1,," 342Id",5304,2,,1,"",2005-04-18,"10900","",2015-07-17,"489998","OFFSET",18,,2,1,24,"1",5,3,"","",,,,,,,,
"24870943010900","24548538010900","84010497","",2004,53,8,17,58206,2,,2004,9,30,10,1,1,,,47.851299,-119.709871,2300,,,1,," 342Id",5304,2,,1,"",2005-04-18,"10900","",2015-07-17,"489998","OFFSET",18,,2,1,24,"1",5,3,"","",,,,,,,,
"24870986010900","24548538010900","84010497","",2004,53,8,17,70629,2,,2004,9,30,10,1,1,,,47.907021,-119.516628,2100,,,1,," 342Id",5304,2,,1,"",2005-04-18,"10900","",2015-07-17,"489998","OFFSET",18,,2,1,24,"1",5,3,"","",,,,,,,,
"24870930010900","24548538010900","84010497","",2004,53,8,17,70969,2,,2004,9,30,10,1,1,,,47.714457,-119.314687,2500,,,1,," 342Id",5304,2,,1,"",2005-04-18,"10900","",2015-07-17,"489998","OFFSET",18,,2,1,24,"1",5,3,"","",,,,,,,,
"24870878010900","24548538010900","84010497","",2004,53,8,17,80566,2,,2004,9,30,10,1,1,,,47.664074,-120.018285,2700,,,1,," 342Ib",5304,2,,1,"",2005-04-18,"10900","",2015-07-17,"489998","OFFSET",18,,2,1,24,"1",5,3,"","",,,,,,,,
"24870891010900","24548538010900","84010497","",2004,53,8,17,81601,2,,2004,9,30,10,1,1,,,47.692702,-119.675019,2100,,,1,," 342Id",5304,2,,1,"",2005-04-18,"10900","",2015-07-17,"489998","OFFSET",18,,2,1,24,"1",5,3,"","",,,,,,,,
"24870865010900","24548538010900","84010497","",2004,53,8,17,81850,2,,2004,9,30,10,1,1,,,47.578362,-119.46563,2500,,,1,," 342Ib",5304,2,,1,"",2005-04-18,"10900","",2015-07-17,"489998","OFFSET",18,,2,1,24,"1",5,3,"","",,,,,,,,
"24870956010900","24548538010900","84010497","",2004,53,8,17,82939,2,,2004,9,15,,1,1,1,,47.86032,-119.858666,3100,,,1,," 342Id",5304,2,,1,"",2005-04-18,"10900","",2015-07-17,"489998","OFFSET",18,,1,4,24,"1",5,3,"0","3",,,,,,,,
"24870904010900","24548538010900","84010497","",2004,53,8,17,86877,2,,2004,9,30,10,1,1,,,47.72886,-119.851341,2700,,,1,," 342Ib",5304,2,,1,"",2005-04-18,"10900","",2015-07-17,"489998","OFFSET",18,,2,1,24,"1",5,3,"","",,,,,,,,
"24870823010900","24548538010900","84010497","",2004,53,8,17,91107,2,,2004,9,30,10,1,1,,,47.544526,-120.188673,3500,,,1,," 342Ia",5304,2,,1,"",2005-04-18,"10900","",2015-07-17,"489998","OFFSET",18,,2,1,24,"1",5,3,"","",,,,,,,,
"24870810010900","24548538010900","84010497","",2004,53,8,17,93306,2,,2004,9,30,10,1,1,,,47.509063,-119.990383,2700,,,1,," 342Ia",5304,2,,1,"",2005-04-18,"10900","",2015-07-17,"489998","OFFSET",18,,2,1,24,"1",5,3,"","",,,,,,,,
"24870839010900","24548538010900","84010497","",2004,53,8,17,93549,2,,2004,9,30,10,1,1,,,47.53131,-119.640253,1900,,,1,," 342Ib",5304,2,,1,"",2005-04-18,"10900","",2015-07-17,"489998","OFFSET",18,,2,1,24,"1",5,3,"","",,,,,,,,
"24870852010900","24548538010900","84010497","",2004,53,8,17,94632,2,,2004,9,30,10,1,1,,,47.564023,-119.823002,2300,,,1,," 342Ib",5304,2,,1,"",2005-04-18,"10900","",2015-07-17,"489998","OFFSET",18,,2,1,24,"1",5,3,"","",,,,,,,,
"24870917010900","24548538010900","84010497","",2004,53,8,17,94684,2,,2004,9,30,10,1,1,,,47.739712,-119.495186,2100,,,1,," 342Id",5304,2,,1,"",2005-04-18,"10900","",2015-07-17,"489998","OFFSET",18,,2,1,24,"1",5,3,"","",,,,,,,,
"24870999010900","24548538010900","84010497","",2004,53,8,17,97333,2,,2004,9,30,10,1,1,,,48.09154,-119.183937,1700,,,1,," 342Ia",5304,2,,1,"",2005-04-18,"10900","",2015-07-17,"489998","OFFSET",18,,2,1,24,"1",5,3,"","",,,,,,,,
"24838897010900","24548538010900","89010497","",2004,53,8,37,50974,1,,2004,7,6,10,1,1,6,0,47.132603,-121.159454,5300,,,1,,"M242Bb",5308,2,,1,"",2005-04-18,"10900","",2015-07-17,"489998","OFFSET",18,,1,4,24,"1",5,3,"0","4",,,,,,,,
"24840869010900","24548538010900","89010497","",2004,53,8,37,51266,1,,2004,7,2,,1,1,7,1,47.423187,-121.026844,4500,,,1,,"M242Db",5308,2,,1,"",2005-04-18,"10900","",2015-07-17,"489998","OFFSET",18,,1,4,24,"1",5,3,"0","4",,,,,,,,
"22398710010497","22132265010497","89010497","",2004,53,8,37,53418,1,,2004,6,19,10,1,1,5,0,46.948044,-121.064728,3100,,,1,,"M242Ca",5308,2,,1,"",2008-01-25,"10497","",2015-07-17,"489998","OFFSET",18,,1,4,24,"2",1,4,"","3",,,,,,,,
"24837843010900","24548538010900","89010497","",2004,53,8,37,54478,2,,2004,9,30,10,1,1,,,46.82643,-120.597551,3100,,,1,," 342Ig",5308,2,,1,"",2005-04-18,"10900","",2015-07-17,"489998","OFFSET",18,,2,1,24,"1",5,3,"","",,,,,,,,
"22398705010497","22132265010497","89010497","",2004,53,8,37,54611,1,,2004,7,13,10,1,1,2,1,47.304465,-120.608419,4700,,,1,,"M242Ca",5308,2,,1,"",2008-01-25,"10497","",2015-07-17,"489998","OFFSET",18,,1,4,24,"2",1,4,"","7",,,,,,,,
"24839001010900","24548538010900","89010497","",2004,53,8,37,54832,1,,2004,6,23,10,1,1,4,0,47.166186,-120.303166,4500,,,1,,"M242Ca",5308,2,,1,"",2005-04-18,"10900","",2015-07-17,"489998","OFFSET",18,,1,4,24,"1",5,3,"0","3",,,,,,,,
"13194596010497","24548538010900","89010497","",2004,53,8,37,54867,1,,2004,6,8,10,1,1,6,0,47.417952,-121.365479,2700,,,1,,"M242Db",5308,2,,1,"",2006-02-24,"10497","",2015-07-17,"489998","OFFSET",18,,1,4,24,"1",5,3,"0","9",,,,,,,,
